pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility
WASP-95,b,"WASP-95 b",Transit,0,1,2.18467,1.0E-6,-1.0E-6,0,3,,,,,2,0,,,0,3,88.4,1.65,-1.65,0,3,1.44,0.28,-0.28,0,3,Mass,1.23,0.09,-0.09,0,3,,,,,2,0,0,0,22h29m49.73s,-48d00m11.1s,337.457189,2.2E-5,-48.003086,2.2E-5,1,138.09,0.79,-0.79,0,1,,,,,9.937,,0,5830,140,-140,0,4,1.46,0.42,-0.42,0,3,1.23,0.09,-0.09,0,4,0,2018-04-26,SuperWASP
WASP-96,b,"WASP-96 b",Transit,0,1,3.4252602,2.7E-6,-2.7E-6,0,2,0.0453,0.0013,-0.0013,0,2,0,,,0,2,85.6,0.2,-0.2,0,2,0.48,0.03,-0.03,0,2,Mass,1.2,0.06,-0.06,0,2,0.37,0.05,-0.05,0,2,0,0,0,00h04m11.12s,-47d21m38.3s,1.046351,1.7E-5,-47.360626,1.7E-5,1,356.02,4.74,-4.74,0,1,,,,,12.383,,0,5540,140,-140,0,3,1.06,0.09,-0.09,0,2,1.05,0.05,-0.05,0,3,0,2014-05-14,SuperWASP
WASP-97,b,"WASP-97 b",Transit,0,1,2.07276,1.0E-6,-1.0E-6,0,3,,,,,2,0,,,0,3,88,1.15,-1.15,0,3,1.36,0.19,-0.19,0,3,Mass,1.14,0.06,-0.06,0,3,,,,,2,0,0,0,01h38m25.04s,-55d46m19.5s,24.604338,1.9E-5,-55.772083,1.7E-5,1,151.73,0.51,-0.51,0,1,,,,,10.424,,0,5640,100,-100,0,4,1.18,0.24,-0.24,0,3,1.08,0.06,-0.06,0,4,0,2018-04-26,SuperWASP
WASP-98,b,"WASP-98 b",Transit,0,1,2.96264036,4.3E-7,-4.3E-7,0,3,0.03762,0.001,-0.001,0,3,,,,,2,86.38,0.07,-0.07,0,3,0.922,0.08,-0.08,0,3,Mass,1.144,0.034,-0.034,0,3,0.764,0.062,-0.062,0,3,0,0,0,03h53m42.91s,-34d19m41.5s,58.428794,1.9E-5,-34.328194,1.7E-5,1,284.05,1.64,-1.64,0,1,,,,,12.868,,0,5473,121,-121,0,4,0.81,0.06,-0.06,0,3,0.74,0.02,-0.02,0,4,0,2016-08-04,SuperWASP
WASP-99,b,"WASP-99 b",Transit,0,1,5.75251,4.0E-5,-4.0E-5,0,3,,,,,2,0,,,0,3,88.8,1.1,-1.1,0,3,2.43,0.37,-0.37,0,3,Mass,1.02,0.06,-0.06,0,3,,,,,2,0,0,0,02h39m35.45s,-50d00m28.8s,39.897688,1.9E-5,-50.008003,1.7E-5,1,159.39,0.81,-0.81,0,1,,,,,9.325,,0,6150,100,-100,0,4,1.21,0.28,-0.28,0,3,1.64,0.09,-0.09,0,4,0,2018-04-26,SuperWASP
WASP-100,b,"WASP-100 b",Transit,0,1,2.84938,8.0E-6,-8.0E-6,0,4,,,,,2,0,,,0,4,82.6,2.15,-2.15,0,4,1.26,0.45,-0.45,0,4,Mass,1.33,0.14,-0.14,0,4,,,,,2,0,0,0,04h35m50.33s,-64d01m37.3s,68.959728,1.7E-5,-64.027039,1.7E-5,1,368.28,2.77,-2.77,0,1,,,,,10.615,,0,6900,120,-120,0,4,0.77,0.42,-0.42,0,4,1.57,0.16,-0.16,0,4,0,2018-04-26,SuperWASP
WASP-101,b,"WASP-101 b",Transit,0,1,3.58572,4.0E-6,-4.0E-6,0,3,,,,,2,0,,,0,3,85,0.2,-0.2,0,3,0.51,0.08,-0.08,0,3,Mass,1.43,0.09,-0.09,0,3,,,,,2,0,0,0,06h33m24.26s,-23d29m10.4s,98.351102,1.9E-5,-23.48621,1.7E-5,1,202.39,1.15,-1.15,0,1,,,,,10.138,,0,6380,120,-120,0,4,1.41,0.3,-0.3,0,3,1.31,0.08,-0.08,0,4,0,2018-04-26,SuperWASP
WASP-103,b,"WASP-103 b",Transit,0,1,0.925542,1.9E-5,-1.9E-5,0,3,0.01985,0.00021,-0.00021,0,4,,,,,2,86.3,2.7,-2.7,0,4,1.49,0.088,-0.088,0,4,Mass,1.528,0.073,-0.047,0,4,0.55,0.061,-0.07,0,3,0,0,0,16h37m15.57s,+07d11m00.1s,249.314868,1.9E-5,7.183352,1.7E-5,1,470,35,-35,0,2,12.1,,0,"V (Johnson)",12.193,,0,6110,160,-160,0,4,1.22,0.04,-0.04,0,4,1.44,0.05,-0.03,0,5,0,2014-05-14,SuperWASP
WASP-104,b,"WASP-104 b",Transit,0,1,1.7554137,1.8E-6,-3.6E-6,0,2,0.02918,0.00045,-0.00045,0,2,0,,,0,2,83.63,0.25,-0.25,0,2,1.272,0.047,-0.047,0,2,Mass,1.137,0.037,-0.037,0,2,1.074,0.088,-0.088,0,2,0,0,0,10h42m24.58s,+07d26m06.1s,160.602432,5.0E-5,7.435026,2.2E-5,2,143,10,-10,0,2,11.12,0.1,0,"V (Johnson)",11.593,,0,5475,127,-127,0,3,1.08,0.05,-0.05,0,2,0.96,0.03,-0.03,0,3,0,2014-09-25,SuperWASP
WASP-106,b,"WASP-106 b",Transit,0,1,9.28971,1.0E-5,-1.0E-5,0,3,,,,,2,0,,,0,3,89.49,0.5,-0.5,0,3,1.62,0.94,-0.94,0,3,Mass,1.02,0.3,-0.3,0,3,,,,,2,0,0,0,11h05m43.14s,-05d04m45.9s,166.429747,1.9E-5,-5.079412,1.7E-5,1,355.69,6.36,-6.36,0,2,11.21,0.11,0,"V (Johnson)",11.366,,0,6055,136,-136,0,4,0.93,0.8,-0.8,0,3,1.31,0.38,-0.38,0,4,0,2018-04-26,SuperWASP
WASP-117,b,"WASP-117 b",Transit,0,1,10.02165,0.00055,-0.00055,0,4,,,,,2,0.3,0.02,-0.02,0,3,89.14,0.3,-0.3,0,3,0.3,0.05,-0.05,0,3,Mass,1.06,0.07,-0.07,0,3,,,,,2,0,0,0,02h27m06.10s,-50d17m04.3s,36.775432,1.7E-5,-50.284519,1.7E-5,1,158.69,0.64,-0.64,0,1,10.15,,0,"V (Johnson)",10.027,,0,6040,90,-90,0,4,1.29,0.3,-0.3,0,3,1.22,0.06,-0.06,0,4,0,2018-04-26,SuperWASP
"WD 0806-661",b,"WD 0806-661 b",Imaging,0,1,,,,,0,2500,,,0,1,,,,,0,,,,,0,7.5,1.5,-1.5,0,1,Mass,,,,,0,,,,,0,0,0,0,08h06m53.74s,-66d18m16.7s,121.723902,2.2E-5,-66.30465,1.7E-5,1,19.2,0.6,-0.6,0,2,,,,,13.683,,0,,,,,1,0.62,0.03,-0.03,0,1,,,,,0,0,2014-05-14,"Spitzer Space Telescope"
WTS-1,b,"WTS-1 b",Transit,0,1,3.352057,1.3E-5,-1.5E-5,0,1,0.047,0.001,-0.001,0,1,0.1,,,1,1,85.5,1,-0.7,0,1,4.01,0.35,-0.35,0,1,Mass,1.49,0.16,-0.18,0,1,1.61,0.56,-0.56,0,1,0,0,0,19h35m58.37s,+36d17m25.2s,293.9932,0,36.290325,0,1,3200,900,-400,0,2,16.13,0.04,0,"V (Johnson)",16.43,,0,6250,200,-200,0,2,1.2,0.1,-0.1,0,1,1.15,0.1,-0.12,0,2,0,2014-05-14,"United Kingdom Infrared Telescope"
Kepler-276,d,"Kepler-276 d",Transit,0,3,48.648,,,0,5,,,,,0,,,,,0,,,,,0,0.051,0.016,-0.014,0,2,Mass,0.25,0.11,-0.024,0,4,,,,,0,1,1,0,19h34m16.36s,+39d02m10.8s,293.56815,1.7E-5,39.036326,1.7E-5,2,1181.73,46.92,-46.92,0,3,15.368,,0,Kepler-band,15.365,,0,6105,200,-200,0,6,,,,,4,1.05,0.48,-0.48,0,8,1,2014-05-14,Kepler
Kepler-277,b,"Kepler-277 b",Transit,0,2,17.324,,,0,5,,,,,0,,,,,0,,,,,0,0.275,0.131,-0.126,0,2,Mass,0.261,0.065,-0.056,0,4,,,,,0,1,1,0,19h06m19.96s,+39d04m38.0s,286.583175,1.9E-5,39.077209,1.7E-5,2,1004.88,16.28,-16.28,0,3,13.42,,0,Kepler-band,13.388,,0,5946,,,0,5,,,,,3,1.65,,,0,7,1,2014-05-14,Kepler
Kepler-277,c,"Kepler-277 c",Transit,0,2,33.006,,,0,5,,,,,0,,,,,0,,,,,0,0.202,0.057,-0.049,0,2,Mass,0.3,0.074,-0.064,0,4,,,,,0,1,1,0,19h06m19.96s,+39d04m38.0s,286.583175,1.9E-5,39.077209,1.7E-5,2,1004.88,16.28,-16.28,0,3,13.42,,0,Kepler-band,13.388,,0,5946,,,0,5,,,,,3,1.65,,,0,7,1,2014-05-14,Kepler
Kepler-278,b,"Kepler-278 b",Transit,0,2,30.160546,0.000311,-0.000311,0,5,0.207,,,0,1,,,,,1,,,,,0,,,,,0,,0.363,0.014,-0.014,0,4,,,,,0,1,1,0,19h20m25.73s,+38d42m08.0s,290.107193,1.9E-5,38.702235,1.7E-5,2,448.65,6.38,-6.38,0,3,11.584,,0,Kepler-band,11.53,,0,4991,75,-75,0,6,,,,,2,2.94,0.07,-0.07,0,7,1,2014-05-14,Kepler
Kepler-278,c,"Kepler-278 c",Transit,0,2,51.078775,0.00089,-0.00089,0,5,0.294,,,0,1,,,,,1,,,,,0,,,,,0,,0.32,0.038,-0.038,0,4,,,,,0,1,1,0,19h20m25.73s,+38d42m08.0s,290.107193,1.9E-5,38.702235,1.7E-5,2,448.65,6.38,-6.38,0,3,11.584,,0,Kepler-band,11.53,,0,4991,75,-75,0,6,,,,,2,2.94,0.07,-0.07,0,7,1,2014-05-14,Kepler
Kepler-279,b,"Kepler-279 b",Transit,0,3,12.309681,5.1E-5,-5.1E-5,0,4,0.112,,,0,1,,,,,0,,,,,0,,,,,0,,0.323,0.063,-0.063,0,3,,,,,0,1,1,0,19h09m33.89s,+42d11m41.4s,287.391224,1.9E-5,42.194836,1.7E-5,2,1069.2,22.71,-22.71,0,3,13.659,,0,Kepler-band,13.585,,0,6363,259,-259,0,6,,,,,3,1.75,0.32,-0.32,0,7,1,2014-05-14,Kepler
Kepler-279,c,"Kepler-279 c",Transit,0,3,35.736,,,0,4,,,,,0,,,,,0,,,,,0,0.155,0.023,-0.019,0,2,Mass,0.384,0.153,-0.037,0,4,,,,,1,1,1,0,19h09m33.89s,+42d11m41.4s,287.391224,1.9E-5,42.194836,1.7E-5,2,1069.2,22.71,-22.71,0,3,13.659,,0,Kepler-band,13.585,,0,6363,259,-259,0,6,,,,,3,1.75,0.32,-0.32,0,7,1,2014-05-14,Kepler
Kepler-279,d,"Kepler-279 d",Transit,0,3,54.414,,,0,4,,,,,0,,,,,0,,,,,0,0.118,0.017,-0.014,0,2,Mass,0.277,0.111,-0.027,0,4,,,,,1,1,1,0,19h09m33.89s,+42d11m41.4s,287.391224,1.9E-5,42.194836,1.7E-5,2,1069.2,22.71,-22.71,0,3,13.659,,0,Kepler-band,13.585,,0,6363,259,-259,0,6,,,,,3,1.75,0.32,-0.32,0,7,1,2014-05-14,Kepler
Kepler-280,b,"Kepler-280 b",Transit,0,2,2.139542,6.0E-6,-6.0E-6,0,4,0.032,,,0,1,,,,,0,,,,,0,,,,,0,,0.129,0.062,-0.062,0,3,,,,,0,0,1,0,19h25m33.72s,+42d10m50.1s,291.39051,1.9E-5,42.180588,1.7E-5,2,798.21,11.73,-11.73,0,3,14.466,,0,Kepler-band,14.457,,0,5744,200,-200,0,6,,,,,2,0.89,0.43,-0.43,0,6,1,2014-05-14,Kepler
Kepler-280,c,"Kepler-280 c",Transit,0,2,4.807091,9.0E-6,-9.0E-6,0,4,0.056,,,0,1,,,,,0,,,,,0,,,,,0,,0.179,0.087,-0.087,0,3,,,,,0,0,1,0,19h25m33.72s,+42d10m50.1s,291.39051,1.9E-5,42.180588,1.7E-5,2,798.21,11.73,-11.73,0,3,14.466,,0,Kepler-band,14.457,,0,5744,200,-200,0,6,,,,,2,0.89,0.43,-0.43,0,6,1,2014-05-14,Kepler
Kepler-281,b,"Kepler-281 b",Transit,0,2,14.646008,0.000139,-0.000139,0,4,0.117,,,0,1,,,,,0,,,,,0,,,,,0,,0.252,0.1,-0.1,0,3,,,,,0,0,1,0,19h36m25.97s,+44d46m14.5s,294.108191,1.9E-5,44.770699,1.7E-5,2,1835,106.93,-106.93,0,3,15.773,,0,Kepler-band,15.754,,0,5723,200,-200,0,6,,,,,2,0.9,0.35,-0.35,0,6,1,2014-05-14,Kepler
Kepler-281,c,"Kepler-281 c",Transit,0,2,36.337373,0.000111,-0.000111,0,4,0.215,,,0,1,,,,,0,,,,,0,,,,,0,,0.474,0.184,-0.184,0,3,,,,,0,0,1,0,19h36m25.97s,+44d46m14.5s,294.108191,1.9E-5,44.770699,1.7E-5,2,1835,106.93,-106.93,0,3,15.773,,0,Kepler-band,15.754,,0,5723,200,-200,0,6,,,,,2,0.9,0.35,-0.35,0,6,1,2014-05-14,Kepler
Kepler-282,b,"Kepler-282 b",Transit,0,4,9.220524,0.000341,-0.000341,0,3,0.082,,,0,1,,,,,0,,,,,0,,,,,0,,0.09,0.022,-0.022,0,3,,,,,0,0,1,0,18h58m42.55s,+44d47m51.7s,284.677277,1.7E-5,44.797684,1.7E-5,2,1390.97,46.4,-46.4,0,3,15.204,,0,Kepler-band,15.178,,0,5602,155,-155,0,6,,,,,2,0.9,0.21,-0.21,0,7,1,2014-05-14,Kepler
Kepler-282,c,"Kepler-282 c",Transit,0,4,13.638723,0.000491,-0.000491,0,3,0.106,,,0,1,,,,,0,,,,,0,,,,,0,,0.107,0.026,-0.026,0,3,,,,,0,0,1,0,18h58m42.55s,+44d47m51.7s,284.677277,1.7E-5,44.797684,1.7E-5,2,1390.97,46.4,-46.4,0,3,15.204,,0,Kepler-band,15.178,,0,5602,155,-155,0,6,,,,,2,0.9,0.21,-0.21,0,7,1,2014-05-14,Kepler
Kepler-282,d,"Kepler-282 d",Transit,0,4,24.806,,,0,4,,,,,0,,,,,0,,,,,0,0.192,0.113,-0.114,0,1,Mass,0.219,0.089,-0.018,0,3,,,,,0,1,1,0,18h58m42.55s,+44d47m51.7s,284.677277,1.7E-5,44.797684,1.7E-5,2,1390.97,46.4,-46.4,0,3,15.204,,0,Kepler-band,15.178,,0,5602,155,-155,0,6,,,,,2,0.9,0.21,-0.21,0,7,1,2014-05-14,Kepler
Kepler-282,e,"Kepler-282 e",Transit,0,4,44.347,,,0,4,,,,,0,,,,,0,,,,,0,0.177,0.051,-0.053,0,1,Mass,0.277,0.112,-0.022,0,3,,,,,0,1,1,0,18h58m42.55s,+44d47m51.7s,284.677277,1.7E-5,44.797684,1.7E-5,2,1390.97,46.4,-46.4,0,3,15.204,,0,Kepler-band,15.178,,0,5602,155,-155,0,6,,,,,2,0.9,0.21,-0.21,0,7,1,2014-05-14,Kepler
Kepler-283,b,"Kepler-283 b",Transit,0,2,11.008151,2.9E-5,-2.9E-5,0,5,0.082,,,0,2,,,,,0,,,,,0,,,,,0,,0.19,0.023,-0.023,0,5,,,,,0,0,1,0,19h34m27.29s,+47d50m20.4s,293.613726,2.5E-5,47.838998,1.9E-5,2,474.33,7.96,-7.96,0,3,15.847,,0,Kepler-band,15.875,,0,4351,100,-100,0,8,,,,,3,0.57,0.02,-0.02,0,8,1,2014-05-14,Kepler
Kepler-283,c,"Kepler-283 c",Transit,0,2,92.743711,0.001413,-0.001413,0,4,0.341,,,0,1,,,,,0,,,,,0,,,,,0,,0.162,0.011,-0.011,0,4,,,,,0,1,1,0,19h34m27.29s,+47d50m20.4s,293.613726,2.5E-5,47.838998,1.9E-5,2,474.33,7.96,-7.96,0,3,15.847,,0,Kepler-band,15.875,,0,4351,100,-100,0,8,,,,,3,0.57,0.02,-0.02,0,8,1,2014-05-14,Kepler
Kepler-284,b,"Kepler-284 b",Transit,0,2,12.699149,7.1E-5,-7.1E-5,0,4,0.104,,,0,1,,,,,0,,,,,0,,,,,0,,0.2,0.087,-0.087,0,3,,,,,0,0,1,0,19h32m35.16s,+47d43m46.7s,293.146491,5.0E-5,47.729649,2.2E-5,2,1062.79,34.04,-34.04,0,3,15.824,,0,Kepler-band,15.813,,0,5615,200,-200,0,6,,,,,1,0.81,0.36,-0.36,0,6,1,2014-05-14,Kepler
Kepler-345,c,"Kepler-345 c",Transit,0,2,9.387427,2.8E-5,-2.8E-5,0,5,0.077,,,0,1,,,,,0,,,,,0,,,,,1,,0.107,0.006,-0.006,0,3,,,,,1,0,1,0,19h40m54.91s,+45d58m15.7s,295.228802,1.9E-5,45.97102,1.7E-5,2,362.46,17.12,-17.12,0,2,14.028,,0,Kepler-band,14.034,,0,4504,100,-100,0,5,,,,,3,0.62,0.03,-0.03,0,5,1,2014-05-14,Kepler
Kepler-346,b,"Kepler-346 b",Transit,0,2,6.511127,1.7E-5,-1.7E-5,0,4,0.071,,,0,1,,,,,0,,,,,0,,,,,0,,0.237,0.111,-0.111,0,3,,,,,0,0,1,0,19h12m02.86s,+46d07m03.4s,288.011911,1.9E-5,46.117607,1.7E-5,2,1012.42,27.39,-27.39,0,3,15.214,,0,Kepler-band,15.155,,0,6033,200,-200,0,6,,,,,2,1.02,0.48,-0.48,0,6,1,2014-05-14,Kepler
Kepler-346,c,"Kepler-346 c",Transit,0,2,23.851549,9.8E-5,-9.8E-5,0,4,0.168,,,0,1,,,,,0,,,,,0,,,,,0,,0.274,0.13,-0.13,0,3,,,,,0,0,1,0,19h12m02.86s,+46d07m03.4s,288.011911,1.9E-5,46.117607,1.7E-5,2,1012.42,27.39,-27.39,0,3,15.214,,0,Kepler-band,15.155,,0,6033,200,-200,0,6,,,,,2,1.02,0.48,-0.48,0,6,1,2014-05-14,Kepler
Kepler-347,b,"Kepler-347 b",Transit,0,2,12.79836,0.000106,-0.000106,0,4,0.11,,,0,1,,,,,0,,,,,0,,,,,0,,0.176,0.084,-0.084,0,3,,,,,0,0,1,0,19h16m47.90s,+49d18m20.6s,289.199596,1.7E-5,49.305717,1.7E-5,2,1349.45,30.27,-30.27,0,3,14.513,,0,Kepler-band,14.489,,0,6088,200,-200,0,6,,,,,2,1,0.46,-0.46,0,6,1,2014-05-14,Kepler
Kepler-347,c,"Kepler-347 c",Transit,0,2,27.320871,0.000457,-0.000457,0,4,0.183,,,0,1,,,,,0,,,,,0,,,,,0,,0.156,0.075,-0.075,0,3,,,,,0,0,1,0,19h16m47.90s,+49d18m20.6s,289.199596,1.7E-5,49.305717,1.7E-5,2,1349.45,30.27,-30.27,0,3,14.513,,0,Kepler-band,14.489,,0,6088,200,-200,0,6,,,,,2,1,0.46,-0.46,0,6,1,2014-05-14,Kepler
Kepler-348,b,"Kepler-348 b",Transit,0,2,7.05677,3.1E-5,-3.1E-5,0,4,0.076,,,0,1,,,,,0,,,,,0,,,,,0,,0.136,0.026,-0.026,0,3,,,,,0,0,1,0,19h49m01.21s,+40d32m54.1s,297.25505,1.7E-5,40.548373,1.7E-5,2,580.2,8.13,-8.13,0,3,12.556,,0,Kepler-band,12.588,,0,6177,100,-100,0,6,,,,,2,1.36,0.25,-0.25,0,6,1,2014-05-14,Kepler
Kepler-348,c,"Kepler-348 c",Transit,0,2,17.265427,0.000179,-0.000179,0,4,0.138,,,0,1,,,,,0,,,,,0,,,,,0,,0.119,0.022,-0.022,0,3,,,,,0,0,1,0,19h49m01.21s,+40d32m54.1s,297.25505,1.7E-5,40.548373,1.7E-5,2,580.2,8.13,-8.13,0,3,12.556,,0,Kepler-band,12.588,,0,6177,100,-100,0,6,,,,,2,1.36,0.25,-0.25,0,6,1,2014-05-14,Kepler
Kepler-349,b,"Kepler-349 b",Transit,0,2,5.929778,2.0E-5,-2.0E-5,0,5,0.065,,,0,1,,,,,0,,,,,0,,,,,1,,0.17,0.064,-0.064,0,4,,,,,0,0,1,0,19h34m42.36s,+44d36m56.1s,293.67648,2.2E-5,44.615578,1.7E-5,2,966.63,19.68,-19.68,0,3,14.746,,0,Kepler-band,14.721,,0,5956,200,-200,0,6,,,,,3,0.93,0.35,-0.35,0,7,1,2014-05-14,Kepler
Kepler-349,c,"Kepler-349 c",Transit,0,2,12.247629,6.3E-5,-6.3E-5,0,5,0.105,,,0,1,,,,,0,,,,,0,,,,,0,,0.175,0.066,-0.066,0,3,,,,,0,0,1,0,19h34m42.36s,+44d36m56.1s,293.67648,2.2E-5,44.615578,1.7E-5,2,966.63,19.68,-19.68,0,3,14.746,,0,Kepler-band,14.721,,0,5956,200,-200,0,6,,,,,3,0.93,0.35,-0.35,0,7,1,2014-05-14,Kepler
Kepler-350,b,"Kepler-350 b",Transit,0,3,11.189562,0.000119,-0.000119,0,3,0.104,,,0,1,,,,,0,,,,,0,,,,,0,,0.165,0.034,-0.034,0,3,,,,,0,0,1,0,19h01m40.71s,+39d42m22.0s,285.419606,1.7E-5,39.706107,1.7E-5,2,983.79,20.78,-20.78,0,3,13.781,,0,Kepler-band,13.761,,0,6186,100,-100,0,6,,,,,4,1.53,0.31,-0.31,0,8,1,2014-05-14,Kepler
Kepler-350,c,"Kepler-350 c",Transit,0,3,17.849,,,0,5,,,,,0,,,,,0,,,,,0,0.019,0.01,-0.01,0,2,Mass,0.277,0.127,-0.054,0,4,,,,,0,1,1,0,19h01m40.71s,+39d42m22.0s,285.419606,1.7E-5,39.706107,1.7E-5,2,983.79,20.78,-20.78,0,3,13.781,,0,Kepler-band,13.761,,0,6186,100,-100,0,6,,,,,4,1.53,0.31,-0.31,0,8,1,2014-05-14,Kepler
Kepler-350,d,"Kepler-350 d",Transit,0,3,26.136,,,0,5,,,,,0,,,,,0,,,,,0,0.047,0.017,-0.015,0,2,Mass,0.25,0.114,-0.048,0,4,,,,,0,1,1,0,19h01m40.71s,+39d42m22.0s,285.419606,1.7E-5,39.706107,1.7E-5,2,983.79,20.78,-20.78,0,3,13.781,,0,Kepler-band,13.761,,0,6186,100,-100,0,6,,,,,4,1.53,0.31,-0.31,0,8,1,2014-05-14,Kepler
Kepler-351,b,"Kepler-351 b",Transit,0,3,37.054919,0.000484,-0.000484,0,5,0.214,,,0,1,,,,,0,,,,,0,,,,,1,,0.273,0.138,-0.138,0,4,,,,,0,0,1,0,19h05m48.65s,+42d39m28.4s,286.452706,1.7E-5,42.657879,1.7E-5,2,1117.85,44.27,-44.27,0,3,15.99,,0,Kepler-band,15.966,,0,5643,200,-200,0,6,,,,,3,0.85,0.41,-0.41,0,7,1,2014-05-14,Kepler
Kepler-351,c,"Kepler-351 c",Transit,0,3,57.24809,0.000599,-0.000599,0,5,0.287,,,0,1,,,,,0,,,,,0,,,,,1,,0.285,0.138,-0.138,0,4,,,,,0,0,1,0,19h05m48.65s,+42d39m28.4s,286.452706,1.7E-5,42.657879,1.7E-5,2,1117.85,44.27,-44.27,0,3,15.99,,0,Kepler-band,15.966,,0,5643,200,-200,0,6,,,,,3,0.85,0.41,-0.41,0,7,1,2014-05-14,Kepler
Kepler-352,b,"Kepler-352 b",Transit,0,2,10.05537,0.000194,-0.000194,0,4,0.085,,,0,1,,,,,0,,,,,0,,,,,0,,0.077,0.007,-0.007,0,3,,,,,0,0,1,0,19h59m35.17s,+46d03m07.1s,299.896521,1.7E-5,46.051975,1.7E-5,2,254.59,1.4,-1.4,0,3,12.957,,0,Kepler-band,12.956,,0,5212,100,-100,0,6,,,,,2,0.78,0.05,-0.05,0,6,1,2014-05-14,Kepler
Kepler-352,c,"Kepler-352 c",Transit,0,2,16.332995,0.000272,-0.000272,0,4,0.118,,,0,1,,,,,0,,,,,0,,,,,0,,0.111,0.009,-0.009,0,3,,,,,0,0,1,0,19h59m35.17s,+46d03m07.1s,299.896521,1.7E-5,46.051975,1.7E-5,2,254.59,1.4,-1.4,0,3,12.957,,0,Kepler-band,12.956,,0,5212,100,-100,0,6,,,,,2,0.78,0.05,-0.05,0,6,1,2014-05-14,Kepler
Kepler-353,b,"Kepler-353 b",Transit,0,2,5.795278,5.5E-5,-5.5E-5,0,5,0.051,,,0,1,,,,,0,,,,,0,,,,,0,,0.079,0.005,-0.005,0,6,,,,,0,0,1,0,19h47m25.59s,+41d45m29.4s,296.856633,1.7E-5,41.75818,1.7E-5,2,388.92,5.02,-5.02,0,3,15.773,,0,Kepler-band,15.725,,0,3903,100,-100,0,8,,,,,4,0.5,0.02,-0.02,0,8,1,2014-05-14,Kepler
Kepler-434,b,"Kepler-434 b",Transit,0,1,12.8747099,5.0E-6,-5.0E-6,0,4,0.1143,0.003,-0.003,0,2,0.131,0.072,-0.072,0,2,86.46,0.38,-0.74,0,2,2.86,0.35,-0.35,0,2,Mass,1.13,0.26,-0.18,0,4,2.4,1.3,-1.3,0,2,0,1,0,19h34m20.73s,+42d55m44.1s,293.586381,1.7E-5,42.928913,1.7E-5,2,1240,120,-120,0,4,14.517,,0,Kepler-band,14.5,,0,5977,95,-95,0,7,1.2,0.09,-0.09,0,3,1.38,0.13,-0.13,0,7,1,2015-01-14,Kepler
Kepler-435,b,"Kepler-435 b",Transit,0,1,8.6001536,1.8E-6,-1.8E-6,0,5,0.0948,0.0018,-0.0018,0,2,0.114,0.077,-0.077,0,2,85.51,0.52,-0.52,0,2,0.84,0.15,-0.15,0,2,Mass,1.99,0.18,-0.18,0,4,0.131,0.037,-0.037,0,2,0,1,0,19h29m08.96s,+43d11m50.2s,292.287328,1.9E-5,43.197281,1.7E-5,2,2070,200,-200,0,4,13.643,,0,Kepler-band,13.604,,0,6161,94,-94,0,7,1.54,0.09,-0.09,0,3,3.21,0.3,-0.3,0,7,1,2015-01-14,Kepler
Kepler-436,b,"Kepler-436 b",Transit,0,2,64.00205,0.00072,-0.00072,0,4,0.339,0.134,-0.053,0,1,0.19,0.13,-0.11,-1,1,89.93,0.07,-0.18,0,1,,,,,0,,0.24,0.02,-0.02,0,3,,,,,0,0,1,0,20h06m52.98s,+44d24m43.4s,301.720753,1.7E-5,44.412063,1.7E-5,2,618,34,-30,0,4,15.856,,0,Kepler-band,15.862,,0,4651,100,-100,0,6,0.73,0.03,-0.03,0,3,0.7,0.03,-0.02,0,6,1,2015-01-06,Kepler
Kepler-437,b,"Kepler-437 b",Transit,0,1,66.65062,0.00033,-0.00032,0,3,0.288,0.066,-0.04,0,1,0.02,0.08,-0.02,-1,1,89.9,0.1,-0.23,0,1,,,,,0,,0.19,0.02,-0.02,0,2,,,,,0,0,1,0,19h49m23.37s,+44d01m37.0s,297.347393,1.7E-5,44.026947,1.7E-5,2,417,24,-21,0,2,14.352,,0,Kepler-band,14.362,,0,4551,100,-100,0,4,0.71,0.03,-0.03,0,2,0.68,0.03,-0.02,0,3,1,2015-01-06,Kepler
